Station,Distance,Farm,TFS,ASV,abund
2,Control,Ext,127.7311348,ASV_555,0
2,Control,Ext,45.26470299,ASV_555,0
2,Control,Ext,34.45063898,ASV_555,0
2,Control,Int,16.67861809,ASV_555,0
2,Control,Int,46.69922388,ASV_555,0
2,Control,Int,47.80487134,ASV_555,0
3,Control,Ext,24.25269015,ASV_555,0
3,Control,Ext,203.9607443,ASV_555,0
3,Control,Ext,16.67861809,ASV_555,0
3,Control,Int,55.44145201,ASV_555,NA
3,Control,Int,110.1372753,ASV_555,NA
3,Control,Int,79.99207324,ASV_555,NA
1,0m,Ext,466.252599,ASV_578,0
1,0m,Ext,571.0789951,ASV_578,0
1,0m,Ext,185.7362293,ASV_578,0
1,0m,Int,110.1372753,ASV_578,0
1,0m,Int,278.641928,ASV_578,0
1,0m,Int,289.7236522,ASV_578,0
2,0m,Ext,202.3760388,ASV_578,0
2,0m,Ext,174.5004892,ASV_578,0
2,0m,Ext,402.0303347,ASV_578,0
2,0m,Int,500.1597489,ASV_578,0
2,0m,Int,632.0241119,ASV_578,NA
2,0m,Int,496.2736783,ASV_578,0
3,0m,Ext,441.4777159,ASV_578,0
3,0m,Ext,704.9504701,ASV_578,0
3,0m,Ext,180.0307276,ASV_578,NA
3,0m,Int,466.252599,ASV_578,0
3,0m,Int,110.1372753,ASV_578,0
3,0m,Int,357.640233,ASV_578,0
1,50m,Ext,427.9162698,ASV_578,0
1,50m,Ext,438.0475846,ASV_578,0
1,50m,Ext,398.9066961,ASV_578,0
1,50m,Int,276.4769752,ASV_578,0
1,50m,Int,247.8757333,ASV_578,0
1,50m,Int,411.548776,ASV_578,NA
1,100m,Ext,134.8991612,ASV_578,0
1,100m,Ext,103.4747421,ASV_578,6
1,100m,Ext,143.5850504,ASV_578,4
1,100m,Int,154.0269435,ASV_578,0
1,100m,Int,194.6352989,ASV_578,0
1,100m,Int,40.26680955,ASV_578,0
1,250m,Ext,121.8910417,ASV_578,0
1,250m,Ext,134.8991612,ASV_578,0
1,250m,Ext,101.0815428,ASV_578,0
1,250m,Int,139.1743613,ASV_578,10
1,250m,Int,162.6706403,ASV_578,0
1,250m,Int,207.1674794,ASV_578,9
1,500m,Ext,91.33440445,ASV_578,0
1,500m,Ext,354.8614903,ASV_578,0
1,500m,Ext,82.52716775,ASV_578,0
1,500m,Int,170.464582,ASV_578,0
1,500m,Int,276.4769752,ASV_578,10
1,500m,Int,194.6352989,ASV_578,0
1,1000m,Ext,34.18296926,ASV_578,0
1,1000m,Ext,42.85950948,ASV_578,0
1,1000m,Ext,213.7329942,ASV_578,0
1,1000m,Int,103.4747421,ASV_578,0
1,1000m,Int,133.8510407,ASV_578,16
1,2000m,Ext,32.1151392,ASV_578,0
1,2000m,Ext,36.95598261,ASV_578,0
1,2000m,Ext,41.86824004,ASV_578,0
1,2000m,Int,150.4645556,ASV_578,0
1,2000m,Int,14.72177286,ASV_578,21
1,2000m,Int,24.06425502,ASV_578,0
1,Control,Ext,34.18296926,ASV_578,0
1,Control,Ext,47.06490212,ASV_578,0
1,Control,Ext,42.85950948,ASV_578,0
1,Control,Int,26.63237405,ASV_578,NA
1,Control,Int,41.86824004,ASV_578,25
1,Control,Int,47.80487134,ASV_578,18
2,Control,Ext,127.7311348,ASV_578,0
2,Control,Ext,45.26470299,ASV_578,0
2,Control,Ext,34.45063898,ASV_578,5
2,Control,Int,16.67861809,ASV_578,19
2,Control,Int,46.69922388,ASV_578,27
2,Control,Int,47.80487134,ASV_578,37
3,Control,Ext,24.25269015,ASV_578,6
3,Control,Ext,203.9607443,ASV_578,6
3,Control,Ext,16.67861809,ASV_578,0
3,Control,Int,55.44145201,ASV_578,NA
3,Control,Int,110.1372753,ASV_578,NA
3,Control,Int,79.99207324,ASV_578,NA
1,0m,Ext,466.252599,ASV_582,0
1,0m,Ext,571.0789951,ASV_582,0
1,0m,Ext,185.7362293,ASV_582,0
1,0m,Int,110.1372753,ASV_582,0
1,0m,Int,278.641928,ASV_582,0
1,0m,Int,289.7236522,ASV_582,0
2,0m,Ext,202.3760388,ASV_582,0
2,0m,Ext,174.5004892,ASV_582,0
2,0m,Ext,402.0303347,ASV_582,0
2,0m,Int,500.1597489,ASV_582,0
2,0m,Int,632.0241119,ASV_582,NA
2,0m,Int,496.2736783,ASV_582,0
3,0m,Ext,441.4777159,ASV_582,0
3,0m,Ext,704.9504701,ASV_582,0
3,0m,Ext,180.0307276,ASV_582,NA
3,0m,Int,466.252599,ASV_582,0
3,0m,Int,110.1372753,ASV_582,0
3,0m,Int,357.640233,ASV_582,0
1,50m,Ext,427.9162698,ASV_582,0
1,50m,Ext,438.0475846,ASV_582,0
1,50m,Ext,398.9066961,ASV_582,0
1,50m,Int,276.4769752,ASV_582,0
1,50m,Int,247.8757333,ASV_582,14
1,50m,Int,411.548776,ASV_582,NA
1,100m,Ext,134.8991612,ASV_582,0
1,100m,Ext,103.4747421,ASV_582,0
1,100m,Ext,143.5850504,ASV_582,0
1,100m,Int,154.0269435,ASV_582,0
1,100m,Int,194.6352989,ASV_582,0
1,100m,Int,40.26680955,ASV_582,0
1,250m,Ext,121.8910417,ASV_582,0
1,250m,Ext,134.8991612,ASV_582,0
1,250m,Ext,101.0815428,ASV_582,0
1,250m,Int,139.1743613,ASV_582,0
1,250m,Int,162.6706403,ASV_582,8
1,250m,Int,207.1674794,ASV_582,0
1,500m,Ext,91.33440445,ASV_582,1
1,500m,Ext,354.8614903,ASV_582,0
1,500m,Ext,82.52716775,ASV_582,0
1,500m,Int,170.464582,ASV_582,0
1,500m,Int,276.4769752,ASV_582,5
1,500m,Int,194.6352989,ASV_582,9
1,1000m,Ext,34.18296926,ASV_582,0
1,1000m,Ext,42.85950948,ASV_582,0
1,1000m,Ext,213.7329942,ASV_582,0
1,1000m,Int,103.4747421,ASV_582,5
1,1000m,Int,133.8510407,ASV_582,0
1,2000m,Ext,32.1151392,ASV_582,5
1,2000m,Ext,36.95598261,ASV_582,9
1,2000m,Ext,41.86824004,ASV_582,4
1,2000m,Int,150.4645556,ASV_582,10
1,2000m,Int,14.72177286,ASV_582,30
1,2000m,Int,24.06425502,ASV_582,14
1,Control,Ext,34.18296926,ASV_582,0
1,Control,Ext,47.06490212,ASV_582,0
1,Control,Ext,42.85950948,ASV_582,5
1,Control,Int,26.63237405,ASV_582,NA
1,Control,Int,41.86824004,ASV_582,13
1,Control,Int,47.80487134,ASV_582,8
2,Control,Ext,127.7311348,ASV_582,7
2,Control,Ext,45.26470299,ASV_582,3
2,Control,Ext,34.45063898,ASV_582,2
2,Control,Int,16.67861809,ASV_582,5
2,Control,Int,46.69922388,ASV_582,10
2,Control,Int,47.80487134,ASV_582,8
3,Control,Ext,24.25269015,ASV_582,6
3,Control,Ext,203.9607443,ASV_582,0
3,Control,Ext,16.67861809,ASV_582,0
3,Control,Int,55.44145201,ASV_582,NA
3,Control,Int,110.1372753,ASV_582,NA
3,Control,Int,79.99207324,ASV_582,NA
1,0m,Ext,466.252599,ASV_592,0
1,0m,Ext,571.0789951,ASV_592,0
1,0m,Ext,185.7362293,ASV_592,0
1,0m,Int,110.1372753,ASV_592,0
1,0m,Int,278.641928,ASV_592,0
1,0m,Int,289.7236522,ASV_592,0
2,0m,Ext,202.3760388,ASV_592,0
2,0m,Ext,174.5004892,ASV_592,0
2,0m,Ext,402.0303347,ASV_592,0
2,0m,Int,500.1597489,ASV_592,0
2,0m,Int,632.0241119,ASV_592,NA
2,0m,Int,496.2736783,ASV_592,0
3,0m,Ext,441.4777159,ASV_592,0
3,0m,Ext,704.9504701,ASV_592,0
3,0m,Ext,180.0307276,ASV_592,NA
3,0m,Int,466.252599,ASV_592,0
3,0m,Int,110.1372753,ASV_592,0
3,0m,Int,357.640233,ASV_592,0
1,50m,Ext,427.9162698,ASV_592,0
1,50m,Ext,438.0475846,ASV_592,0
1,50m,Ext,398.9066961,ASV_592,0
1,50m,Int,276.4769752,ASV_592,0
1,50m,Int,247.8757333,ASV_592,0
1,50m,Int,411.548776,ASV_592,NA
1,100m,Ext,134.8991612,ASV_592,0
1,100m,Ext,103.4747421,ASV_592,10
1,100m,Ext,143.5850504,ASV_592,9
1,100m,Int,154.0269435,ASV_592,0
1,100m,Int,194.6352989,ASV_592,9
1,100m,Int,40.26680955,ASV_592,1
1,250m,Ext,121.8910417,ASV_592,0
1,250m,Ext,134.8991612,ASV_592,0
1,250m,Ext,101.0815428,ASV_592,0
1,250m,Int,139.1743613,ASV_592,14
1,250m,Int,162.6706403,ASV_592,30
1,250m,Int,207.1674794,ASV_592,23
1,500m,Ext,91.33440445,ASV_592,0
1,500m,Ext,354.8614903,ASV_592,0
1,500m,Ext,82.52716775,ASV_592,0
1,500m,Int,170.464582,ASV_592,28
1,500m,Int,276.4769752,ASV_592,0
1,500m,Int,194.6352989,ASV_592,0
1,1000m,Ext,34.18296926,ASV_592,0
1,1000m,Ext,42.85950948,ASV_592,0
1,1000m,Ext,213.7329942,ASV_592,0
1,1000m,Int,103.4747421,ASV_592,0
1,1000m,Int,133.8510407,ASV_592,8
1,2000m,Ext,32.1151392,ASV_592,5
1,2000m,Ext,36.95598261,ASV_592,0
1,2000m,Ext,41.86824004,ASV_592,0
1,2000m,Int,150.4645556,ASV_592,26
1,2000m,Int,14.72177286,ASV_592,0
1,2000m,Int,24.06425502,ASV_592,13
1,Control,Ext,34.18296926,ASV_592,0
1,Control,Ext,47.06490212,ASV_592,4
1,Control,Ext,42.85950948,ASV_592,0
1,Control,Int,26.63237405,ASV_592,NA
1,Control,Int,41.86824004,ASV_592,18
1,Control,Int,47.80487134,ASV_592,0
2,Control,Ext,127.7311348,ASV_592,0
2,Control,Ext,45.26470299,ASV_592,0
2,Control,Ext,34.45063898,ASV_592,0
2,Control,Int,16.67861809,ASV_592,0
2,Control,Int,46.69922388,ASV_592,14
2,Control,Int,47.80487134,ASV_592,30
3,Control,Ext,24.25269015,ASV_592,0
3,Control,Ext,203.9607443,ASV_592,0
3,Control,Ext,16.67861809,ASV_592,0
3,Control,Int,55.44145201,ASV_592,NA
3,Control,Int,110.1372753,ASV_592,NA
3,Control,Int,79.99207324,ASV_592,NA
1,0m,Ext,466.252599,ASV_600,0
1,0m,Ext,571.0789951,ASV_600,0
1,0m,Ext,185.7362293,ASV_600,0
1,0m,Int,110.1372753,ASV_600,0
1,0m,Int,278.641928,ASV_600,0
1,0m,Int,289.7236522,ASV_600,0
2,0m,Ext,202.3760388,ASV_600,0
2,0m,Ext,174.5004892,ASV_600,0
2,0m,Ext,402.0303347,ASV_600,0
2,0m,Int,500.1597489,ASV_600,0
2,0m,Int,632.0241119,ASV_600,NA
2,0m,Int,496.2736783,ASV_600,0
3,0m,Ext,441.4777159,ASV_600,0
3,0m,Ext,704.9504701,ASV_600,0
3,0m,Ext,180.0307276,ASV_600,NA
3,0m,Int,466.252599,ASV_600,0
3,0m,Int,110.1372753,ASV_600,0
3,0m,Int,357.640233,ASV_600,0
1,50m,Ext,427.9162698,ASV_600,0
1,50m,Ext,438.0475846,ASV_600,0
1,50m,Ext,398.9066961,ASV_600,11
1,50m,Int,276.4769752,ASV_600,9
1,50m,Int,247.8757333,ASV_600,11
1,50m,Int,411.548776,ASV_600,NA
1,100m,Ext,134.8991612,ASV_600,1
1,100m,Ext,103.4747421,ASV_600,0
1,100m,Ext,143.5850504,ASV_600,3
1,100m,Int,154.0269435,ASV_600,4
1,100m,Int,194.6352989,ASV_600,3
1,100m,Int,40.26680955,ASV_600,9
1,250m,Ext,121.8910417,ASV_600,0
1,250m,Ext,134.8991612,ASV_600,1
1,250m,Ext,101.0815428,ASV_600,1
1,250m,Int,139.1743613,ASV_600,5
1,250m,Int,162.6706403,ASV_600,15
1,250m,Int,207.1674794,ASV_600,11
1,500m,Ext,91.33440445,ASV_600,3
1,500m,Ext,354.8614903,ASV_600,1
1,500m,Ext,82.52716775,ASV_600,2
1,500m,Int,170.464582,ASV_600,14
1,500m,Int,276.4769752,ASV_600,8
1,500m,Int,194.6352989,ASV_600,5
1,1000m,Ext,34.18296926,ASV_600,0
1,1000m,Ext,42.85950948,ASV_600,0
1,1000m,Ext,213.7329942,ASV_600,0
1,1000m,Int,103.4747421,ASV_600,0
1,1000m,Int,133.8510407,ASV_600,4
1,2000m,Ext,32.1151392,ASV_600,0
1,2000m,Ext,36.95598261,ASV_600,0
1,2000m,Ext,41.86824004,ASV_600,5
1,2000m,Int,150.4645556,ASV_600,7
1,2000m,Int,14.72177286,ASV_600,1
1,2000m,Int,24.06425502,ASV_600,1
1,Control,Ext,34.18296926,ASV_600,5
1,Control,Ext,47.06490212,ASV_600,4
1,Control,Ext,42.85950948,ASV_600,0
1,Control,Int,26.63237405,ASV_600,NA
1,Control,Int,41.86824004,ASV_600,1
1,Control,Int,47.80487134,ASV_600,3
2,Control,Ext,127.7311348,ASV_600,7
2,Control,Ext,45.26470299,ASV_600,0
2,Control,Ext,34.45063898,ASV_600,4
2,Control,Int,16.67861809,ASV_600,0
2,Control,Int,46.69922388,ASV_600,11
2,Control,Int,47.80487134,ASV_600,3
3,Control,Ext,24.25269015,ASV_600,2
3,Control,Ext,203.9607443,ASV_600,4
3,Control,Ext,16.67861809,ASV_600,0
3,Control,Int,55.44145201,ASV_600,NA
3,Control,Int,110.1372753,ASV_600,NA
3,Control,Int,79.99207324,ASV_600,NA
1,0m,Ext,466.252599,ASV_609,0
1,0m,Ext,571.0789951,ASV_609,0
1,0m,Ext,185.7362293,ASV_609,0
1,0m,Int,110.1372753,ASV_609,0
1,0m,Int,278.641928,ASV_609,0
1,0m,Int,289.7236522,ASV_609,0
2,0m,Ext,202.3760388,ASV_609,0
2,0m,Ext,174.5004892,ASV_609,0
2,0m,Ext,402.0303347,ASV_609,0
2,0m,Int,500.1597489,ASV_609,0
2,0m,Int,632.0241119,ASV_609,NA
2,0m,Int,496.2736783,ASV_609,0
3,0m,Ext,441.4777159,ASV_609,0
3,0m,Ext,704.9504701,ASV_609,0
3,0m,Ext,180.0307276,ASV_609,NA
3,0m,Int,466.252599,ASV_609,0
3,0m,Int,110.1372753,ASV_609,0
3,0m,Int,357.640233,ASV_609,0
1,50m,Ext,427.9162698,ASV_609,0
1,50m,Ext,438.0475846,ASV_609,0
1,50m,Ext,398.9066961,ASV_609,0
1,50m,Int,276.4769752,ASV_609,0
1,50m,Int,247.8757333,ASV_609,0
1,50m,Int,411.548776,ASV_609,NA
1,100m,Ext,134.8991612,ASV_609,0
1,100m,Ext,103.4747421,ASV_609,0
1,100m,Ext,143.5850504,ASV_609,0
1,100m,Int,154.0269435,ASV_609,0
1,100m,Int,194.6352989,ASV_609,0
1,100m,Int,40.26680955,ASV_609,0
1,250m,Ext,121.8910417,ASV_609,0
1,250m,Ext,134.8991612,ASV_609,6
1,250m,Ext,101.0815428,ASV_609,0
1,250m,Int,139.1743613,ASV_609,0
1,250m,Int,162.6706403,ASV_609,15
1,250m,Int,207.1674794,ASV_609,0
1,500m,Ext,91.33440445,ASV_609,0
1,500m,Ext,354.8614903,ASV_609,21
1,500m,Ext,82.52716775,ASV_609,0
1,500m,Int,170.464582,ASV_609,0
1,500m,Int,276.4769752,ASV_609,23
1,500m,Int,194.6352989,ASV_609,0
1,1000m,Ext,34.18296926,ASV_609,0
1,1000m,Ext,42.85950948,ASV_609,0
1,1000m,Ext,213.7329942,ASV_609,0
1,1000m,Int,103.4747421,ASV_609,0
1,1000m,Int,133.8510407,ASV_609,0
1,2000m,Ext,32.1151392,ASV_609,0
1,2000m,Ext,36.95598261,ASV_609,0
1,2000m,Ext,41.86824004,ASV_609,0
1,2000m,Int,150.4645556,ASV_609,0
1,2000m,Int,14.72177286,ASV_609,0
1,2000m,Int,24.06425502,ASV_609,17
1,Control,Ext,34.18296926,ASV_609,0
1,Control,Ext,47.06490212,ASV_609,0
1,Control,Ext,42.85950948,ASV_609,11
1,Control,Int,26.63237405,ASV_609,NA
1,Control,Int,41.86824004,ASV_609,18
1,Control,Int,47.80487134,ASV_609,13
2,Control,Ext,127.7311348,ASV_609,0
2,Control,Ext,45.26470299,ASV_609,0
2,Control,Ext,34.45063898,ASV_609,0
2,Control,Int,16.67861809,ASV_609,32
2,Control,Int,46.69922388,ASV_609,13
2,Control,Int,47.80487134,ASV_609,0
3,Control,Ext,24.25269015,ASV_609,13
3,Control,Ext,203.9607443,ASV_609,0
3,Control,Ext,16.67861809,ASV_609,0
3,Control,Int,55.44145201,ASV_609,NA
3,Control,Int,110.1372753,ASV_609,NA
3,Control,Int,79.99207324,ASV_609,NA
1,0m,Ext,466.252599,ASV_611,0
1,0m,Ext,571.0789951,ASV_611,0
1,0m,Ext,185.7362293,ASV_611,0
1,0m,Int,110.1372753,ASV_611,0
1,0m,Int,278.641928,ASV_611,0
1,0m,Int,289.7236522,ASV_611,0
2,0m,Ext,202.3760388,ASV_611,0
2,0m,Ext,174.5004892,ASV_611,0
2,0m,Ext,402.0303347,ASV_611,0
2,0m,Int,500.1597489,ASV_611,0
2,0m,Int,632.0241119,ASV_611,NA
2,0m,Int,496.2736783,ASV_611,0
3,0m,Ext,441.4777159,ASV_611,0
3,0m,Ext,704.9504701,ASV_611,0
3,0m,Ext,180.0307276,ASV_611,NA
3,0m,Int,466.252599,ASV_611,0
3,0m,Int,110.1372753,ASV_611,0
3,0m,Int,357.640233,ASV_611,0
1,50m,Ext,427.9162698,ASV_611,0
1,50m,Ext,438.0475846,ASV_611,0
1,50m,Ext,398.9066961,ASV_611,0
1,50m,Int,276.4769752,ASV_611,0
1,50m,Int,247.8757333,ASV_611,0
1,50m,Int,411.548776,ASV_611,NA
1,100m,Ext,134.8991612,ASV_611,0
1,100m,Ext,103.4747421,ASV_611,0
1,100m,Ext,143.5850504,ASV_611,0
1,100m,Int,154.0269435,ASV_611,0
1,100m,Int,194.6352989,ASV_611,12
1,100m,Int,40.26680955,ASV_611,0
1,250m,Ext,121.8910417,ASV_611,10
1,250m,Ext,134.8991612,ASV_611,7
1,250m,Ext,101.0815428,ASV_611,0
1,250m,Int,139.1743613,ASV_611,25
1,250m,Int,162.6706403,ASV_611,15
1,250m,Int,207.1674794,ASV_611,0
1,500m,Ext,91.33440445,ASV_611,0
1,500m,Ext,354.8614903,ASV_611,0
1,500m,Ext,82.52716775,ASV_611,10
1,500m,Int,170.464582,ASV_611,19
1,500m,Int,276.4769752,ASV_611,0
1,500m,Int,194.6352989,ASV_611,19
1,1000m,Ext,34.18296926,ASV_611,0
1,1000m,Ext,42.85950948,ASV_611,0
1,1000m,Ext,213.7329942,ASV_611,0
1,1000m,Int,103.4747421,ASV_611,15
1,1000m,Int,133.8510407,ASV_611,16
1,2000m,Ext,32.1151392,ASV_611,0
1,2000m,Ext,36.95598261,ASV_611,0
1,2000m,Ext,41.86824004,ASV_611,0
1,2000m,Int,150.4645556,ASV_611,20
1,2000m,Int,14.72177286,ASV_611,20
1,2000m,Int,24.06425502,ASV_611,0
1,Control,Ext,34.18296926,ASV_611,0
1,Control,Ext,47.06490212,ASV_611,4
1,Control,Ext,42.85950948,ASV_611,0
1,Control,Int,26.63237405,ASV_611,NA
1,Control,Int,41.86824004,ASV_611,0
1,Control,Int,47.80487134,ASV_611,0
2,Control,Ext,127.7311348,ASV_611,3
2,Control,Ext,45.26470299,ASV_611,0
2,Control,Ext,34.45063898,ASV_611,4
2,Control,Int,16.67861809,ASV_611,0
2,Control,Int,46.69922388,ASV_611,0
2,Control,Int,47.80487134,ASV_611,16
3,Control,Ext,24.25269015,ASV_611,0
3,Control,Ext,203.9607443,ASV_611,0
3,Control,Ext,16.67861809,ASV_611,0
3,Control,Int,55.44145201,ASV_611,NA
3,Control,Int,110.1372753,ASV_611,NA
3,Control,Int,79.99207324,ASV_611,NA
1,0m,Ext,466.252599,ASV_615,0
1,0m,Ext,571.0789951,ASV_615,0
1,0m,Ext,185.7362293,ASV_615,0
1,0m,Int,110.1372753,ASV_615,0
1,0m,Int,278.641928,ASV_615,0
1,0m,Int,289.7236522,ASV_615,0
2,0m,Ext,202.3760388,ASV_615,0
2,0m,Ext,174.5004892,ASV_615,0
2,0m,Ext,402.0303347,ASV_615,0
2,0m,Int,500.1597489,ASV_615,0
2,0m,Int,632.0241119,ASV_615,NA
2,0m,Int,496.2736783,ASV_615,0
3,0m,Ext,441.4777159,ASV_615,0
3,0m,Ext,704.9504701,ASV_615,0
3,0m,Ext,180.0307276,ASV_615,NA
3,0m,Int,466.252599,ASV_615,0
3,0m,Int,110.1372753,ASV_615,0
3,0m,Int,357.640233,ASV_615,0
1,50m,Ext,427.9162698,ASV_615,0
1,50m,Ext,438.0475846,ASV_615,0
1,50m,Ext,398.9066961,ASV_615,0
1,50m,Int,276.4769752,ASV_615,0
1,50m,Int,247.8757333,ASV_615,0
1,50m,Int,411.548776,ASV_615,NA
1,100m,Ext,134.8991612,ASV_615,0
1,100m,Ext,103.4747421,ASV_615,2
1,100m,Ext,143.5850504,ASV_615,0
1,100m,Int,154.0269435,ASV_615,0
1,100m,Int,194.6352989,ASV_615,0
1,100m,Int,40.26680955,ASV_615,13
1,250m,Ext,121.8910417,ASV_615,7
1,250m,Ext,134.8991612,ASV_615,0
1,250m,Ext,101.0815428,ASV_615,0
1,250m,Int,139.1743613,ASV_615,0
1,250m,Int,162.6706403,ASV_615,17
1,250m,Int,207.1674794,ASV_615,10
1,500m,Ext,91.33440445,ASV_615,0
1,500m,Ext,354.8614903,ASV_615,4
1,500m,Ext,82.52716775,ASV_615,0
1,500m,Int,170.464582,ASV_615,27
1,500m,Int,276.4769752,ASV_615,10
1,500m,Int,194.6352989,ASV_615,0
1,1000m,Ext,34.18296926,ASV_615,0
1,1000m,Ext,42.85950948,ASV_615,0
1,1000m,Ext,213.7329942,ASV_615,0
1,1000m,Int,103.4747421,ASV_615,14
1,1000m,Int,133.8510407,ASV_615,0
1,2000m,Ext,32.1151392,ASV_615,0
1,2000m,Ext,36.95598261,ASV_615,0
1,2000m,Ext,41.86824004,ASV_615,0
1,2000m,Int,150.4645556,ASV_615,0
1,2000m,Int,14.72177286,ASV_615,16
1,2000m,Int,24.06425502,ASV_615,8
1,Control,Ext,34.18296926,ASV_615,10
1,Control,Ext,47.06490212,ASV_615,8
1,Control,Ext,42.85950948,ASV_615,7
1,Control,Int,26.63237405,ASV_615,NA
1,Control,Int,41.86824004,ASV_615,8
1,Control,Int,47.80487134,ASV_615,0
2,Control,Ext,127.7311348,ASV_615,9
2,Control,Ext,45.26470299,ASV_615,0
2,Control,Ext,34.45063898,ASV_615,11
2,Control,Int,16.67861809,ASV_615,6
2,Control,Int,46.69922388,ASV_615,0
2,Control,Int,47.80487134,ASV_615,0
3,Control,Ext,24.25269015,ASV_615,0
3,Control,Ext,203.9607443,ASV_615,0
3,Control,Ext,16.67861809,ASV_615,0
3,Control,Int,55.44145201,ASV_615,NA
3,Control,Int,110.1372753,ASV_615,NA
3,Control,Int,79.99207324,ASV_615,NA
1,0m,Ext,466.252599,ASV_619,0
1,0m,Ext,571.0789951,ASV_619,0
1,0m,Ext,185.7362293,ASV_619,0
1,0m,Int,110.1372753,ASV_619,5
1,0m,Int,278.641928,ASV_619,16
1,0m,Int,289.7236522,ASV_619,8
2,0m,Ext,202.3760388,ASV_619,12
2,0m,Ext,174.5004892,ASV_619,11
2,0m,Ext,402.0303347,ASV_619,16
2,0m,Int,500.1597489,ASV_619,0
2,0m,Int,632.0241119,ASV_619,NA
2,0m,Int,496.2736783,ASV_619,12
3,0m,Ext,441.4777159,ASV_619,0
3,0m,Ext,704.9504701,ASV_619,0
3,0m,Ext,180.0307276,ASV_619,NA
3,0m,Int,466.252599,ASV_619,6
3,0m,Int,110.1372753,ASV_619,16
3,0m,Int,357.640233,ASV_619,28
1,50m,Ext,427.9162698,ASV_619,0
1,50m,Ext,438.0475846,ASV_619,0
1,50m,Ext,398.9066961,ASV_619,0
1,50m,Int,276.4769752,ASV_619,30
1,50m,Int,247.8757333,ASV_619,0
1,50m,Int,411.548776,ASV_619,NA
1,100m,Ext,134.8991612,ASV_619,0
1,100m,Ext,103.4747421,ASV_619,0
1,100m,Ext,143.5850504,ASV_619,0
1,100m,Int,154.0269435,ASV_619,37
1,100m,Int,194.6352989,ASV_619,0
1,100m,Int,40.26680955,ASV_619,0
1,250m,Ext,121.8910417,ASV_619,0
1,250m,Ext,134.8991612,ASV_619,0
1,250m,Ext,101.0815428,ASV_619,0
1,250m,Int,139.1743613,ASV_619,0
1,250m,Int,162.6706403,ASV_619,0
1,250m,Int,207.1674794,ASV_619,0
1,500m,Ext,91.33440445,ASV_619,0
1,500m,Ext,354.8614903,ASV_619,0
1,500m,Ext,82.52716775,ASV_619,0
1,500m,Int,170.464582,ASV_619,0
1,500m,Int,276.4769752,ASV_619,0
1,500m,Int,194.6352989,ASV_619,0
1,1000m,Ext,34.18296926,ASV_619,0
1,1000m,Ext,42.85950948,ASV_619,0
1,1000m,Ext,213.7329942,ASV_619,0
1,1000m,Int,103.4747421,ASV_619,0
1,1000m,Int,133.8510407,ASV_619,0
1,2000m,Ext,32.1151392,ASV_619,0
1,2000m,Ext,36.95598261,ASV_619,18
1,2000m,Ext,41.86824004,ASV_619,0
1,2000m,Int,150.4645556,ASV_619,0
1,2000m,Int,14.72177286,ASV_619,0
1,2000m,Int,24.06425502,ASV_619,0
1,Control,Ext,34.18296926,ASV_619,0
1,Control,Ext,47.06490212,ASV_619,0
1,Control,Ext,42.85950948,ASV_619,0
1,Control,Int,26.63237405,ASV_619,NA
1,Control,Int,41.86824004,ASV_619,19
1,Control,Int,47.80487134,ASV_619,0
2,Control,Ext,127.7311348,ASV_619,0
2,Control,Ext,45.26470299,ASV_619,0
2,Control,Ext,34.45063898,ASV_619,0
2,Control,Int,16.67861809,ASV_619,0
2,Control,Int,46.69922388,ASV_619,0
2,Control,Int,47.80487134,ASV_619,0
3,Control,Ext,24.25269015,ASV_619,0
3,Control,Ext,203.9607443,ASV_619,0
3,Control,Ext,16.67861809,ASV_619,0
3,Control,Int,55.44145201,ASV_619,NA
3,Control,Int,110.1372753,ASV_619,NA
3,Control,Int,79.99207324,ASV_619,NA
1,0m,Ext,466.252599,ASV_621,0
1,0m,Ext,571.0789951,ASV_621,0
1,0m,Ext,185.7362293,ASV_621,0
1,0m,Int,110.1372753,ASV_621,0
1,0m,Int,278.641928,ASV_621,0
1,0m,Int,289.7236522,ASV_621,0
2,0m,Ext,202.3760388,ASV_621,0
2,0m,Ext,174.5004892,ASV_621,0
2,0m,Ext,402.0303347,ASV_621,0
2,0m,Int,500.1597489,ASV_621,0
2,0m,Int,632.0241119,ASV_621,NA
2,0m,Int,496.2736783,ASV_621,0
3,0m,Ext,441.4777159,ASV_621,0
3,0m,Ext,704.9504701,ASV_621,0
3,0m,Ext,180.0307276,ASV_621,NA
3,0m,Int,466.252599,ASV_621,0
3,0m,Int,110.1372753,ASV_621,0
3,0m,Int,357.640233,ASV_621,0
1,50m,Ext,427.9162698,ASV_621,0
1,50m,Ext,438.0475846,ASV_621,0
1,50m,Ext,398.9066961,ASV_621,0
1,50m,Int,276.4769752,ASV_621,0
1,50m,Int,247.8757333,ASV_621,0
1,50m,Int,411.548776,ASV_621,NA
1,100m,Ext,134.8991612,ASV_621,0
1,100m,Ext,103.4747421,ASV_621,0
1,100m,Ext,143.5850504,ASV_621,0
1,100m,Int,154.0269435,ASV_621,0
1,100m,Int,194.6352989,ASV_621,0
1,100m,Int,40.26680955,ASV_621,0
1,250m,Ext,121.8910417,ASV_621,0
1,250m,Ext,134.8991612,ASV_621,3
1,250m,Ext,101.0815428,ASV_621,0
1,250m,Int,139.1743613,ASV_621,0
1,250m,Int,162.6706403,ASV_621,11
1,250m,Int,207.1674794,ASV_621,0
